Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
6.42893	0.02265402	-0.2101011	0	0	0	0	0	0
6.445499	0.02265402	-0.2101011	0	0	0	0	0	0
6.462084	0.02265402	-0.2101011	0	0	0	0	0	0
6.478636	0.02265402	-0.2101011	0	0	0	0	0	0
6.495199	0.02265402	-0.2101011	0	0	0	0	0	0
6.511767	0.02265402	-0.2101011	0	0	0	0	0	0
6.528333	0.02265402	-0.2101011	0	0	0	0	0	0
6.551482	0.02265402	-0.2101011	0	0	0	0	0	0
6.568052	0.02265402	-0.2101011	0	0	0	0	0	0
6.584619	0.02268032	-0.2101215	0.001587662	-0.001232263	0.04791299	-0.03718762	0	0
6.601194	0.02265402	-0.2101419	-0.001586795	-0.001231589	-0.09578188	2.032017E-05	0	0
6.617753	0.02265402	-0.2101827	0	-0.002465803	0.04789025	-0.03724918	0	0
6.634321	0.02260141	-0.2103052	-0.003175051	-0.007393837	-0.09584667	-0.1487647	0	0
6.65122	0.02252251	-0.2104481	-0.004669313	-0.008457075	-0.04464845	-0.03176948	0	0
6.667452	0.02120735	-0.2118371	-0.0810227	-0.08556593	-2.304582	-2.327384	0	0
6.684244	0.0178139	-0.2161936	-0.202089	-0.259442	-3.666026	-5.265169	0	0
6.700586	0.01465685	-0.2230022	-0.1931792	-0.416618	0.2688958	-4.743583	0	0
6.71727	0.01176262	-0.2349925	-0.1734778	-0.7186902	0.5965397	-9.146434	0	0
6.733719	0.01092062	-0.2465972	-0.05118691	-0.7054762	3.690905	0.3988145	0	0
6.750286	0.01034174	-0.2593161	-0.0349424	-0.7677329	0.4920162	-1.885641	0	0
6.766852	0.009473401	-0.2731512	-0.05241735	-0.8351606	-0.5274253	-2.035087	0	0
6.783419	0.008368226	-0.2932335	-0.06670852	-1.21217	-0.4313269	-11.37865	0	0
6.800325	0.007710373	-0.3087845	-0.03891285	-0.9198645	0.8303903	8.732565	0	0
6.816557	0.006841999	-0.3245591	-0.0534961	-0.9717904	-0.4400727	-1.566946	0	0
6.841702	0.00634202	-0.3406093	-0.01988414	-0.6383185	0.8123332	8.05934	0	0
6.850671	0.005684149	-0.3687425	-0.0733508	-3.13677	-1.567321	-73.23956	0	0
6.867369	0.005499945	-0.3798861	-0.01103163	-0.6673657	2.428015	96.21036	0	0
6.883881	0.005394685	-0.3963303	-0.006374602	-0.9958723	0.1402286	-9.891715	0	0
6.900896	0.005263109	-0.4183854	-0.007733131	-1.296251	-0.04052057	-8.959322	0	0
6.916944	0.005394685	-0.4350423	0.008198889	-1.037946	0.4818764	7.812633	0	0
6.933507	0.005552575	-0.4512091	0.009532449	-0.9760551	0.04089248	1.897825	0	0
6.950073	0.005999928	-0.4719644	0.02700463	-1.252902	0.5273951	-8.356573	0	0
6.966944	0.006526223	-0.48673	0.03119441	-0.8751855	0.1253028	11.29627	0	0
6.983206	0.006499908	-0.5017799	-0.001618155	-0.925456	-0.9903138	-1.51721	0	0
6.999774	0.006473594	-0.5216457	-0.001588302	-1.199068	0.0009093227	-8.334273	0	0
7.01648	0.006578852	-0.5359782	0.006300647	-0.8579278	0.2370926	10.25255	0	0
7.06604	0.006763055	-0.5813166	0.003716789	-0.9148257	-0.03899245	-0.8586348	0	0
7.120173	0.006499908	-0.6519638	-0.004861032	-1.305045	-0.08272286	-3.763202	0	0
7.13706	0.006552538	-0.6688017	0.003116623	-0.9971092	0.1123287	4.33587	0	0
7.15331	0.00634202	-0.6798769	-0.0129552	-0.6815651	-0.4850206	9.522591	0	0
7.169876	0.006684111	-0.6960545	0.02065041	-0.9765695	1.024079	-8.989799	0	0
7.186444	0.007341973	-0.7217586	0.03970638	-1.551412	0.5751184	-17.34904	0	0
7.20312	0.008105085	-0.7358186	0.04575991	-0.8431039	0.1820907	21.30596	0	0
7.219579	0.008815561	-0.7489933	0.04316645	-0.8004606	-0.07826834	1.286941	0	0
7.236142	0.009131325	-0.7655532	0.01906504	-0.9998416	-0.7298715	-6.037924	0	0
7.252709	0.008815561	-0.7769325	-0.019059	-0.6868398	-1.150735	9.447637	0	0
7.269278	0.01021017	-0.7858821	0.08417156	-0.5401509	3.115325	4.426824	0	0
7.285846	0.01213098	-0.7922949	0.1159372	-0.3870629	0.9586323	4.619941	0	0
7.302691	0.0123941	-0.7957603	0.01561931	-0.2057185	-3.002323	5.427292	0	0
7.318975	0.01299927	-0.7979172	0.03716319	-0.1324561	0.6502894	2.211384	0	0
7.335542	0.01297296	-0.797885	-0.001588168	0.001946435	-1.179619	4.091308	0	0
7.352112	0.01297296	-0.797885	0	0	0.04792826	-0.05874015	0	0
7.368721	0.01297296	-0.797885	0	0	0	0	0	0
7.406961	0.01297296	-0.797885	0	0	0	0	0	0
7.423531	0.01297296	-0.797885	0	0	0	0	0	0
7.451288	0.01299927	-0.7978528	0.0009479081	0.001159595	0.02138478	0.02616042	0	0
7.467858	0.01299927	-0.7978528	0	0	-0.02138455	-0.02616014	0	0
7.498925	0.01297296	-0.7978206	-0.0008468947	0.001037941	-0.01777791	0.02178834	0	0
7.515494	0.01297296	-0.7978206	0	0	0.01777827	-0.02178878	0	0
7.537982	0.01297296	-0.7978206	0	0	0	0	0	0
7.554553	0.01297296	-0.7978206	0	0	0	0	0	0
7.571371	0.01297296	-0.7978206	0	0	0	0	0	0
7.587881	0.01297296	-0.7978206	0	0	0	0	0	0
7.604393	0.01297296	-0.7978206	0	0	0	0	0	0
7.620819	0.01297296	-0.7978206	0	0	0	0	0	0
7.637414	0.01297296	-0.7978206	0	0	0	0	0	0
7.653954	0.01297296	-0.7978206	0	0	0	0	0	0
7.670518	0.01297296	-0.7978206	0	0	0	0	0	0
7.687084	0.01297296	-0.7978206	0	0	0	0	0	0
7.70365	0.01297296	-0.7978206	0	0	0	0	0	0
7.720218	0.01299927	-0.7977883	0.001588123	0.001946379	0.04793102	0.05874353	0	0
